,GeoFips,GeoName,Year,Real GDP,Population,state,code,Real GDP per capita,log GDP per capita
817,02000,Alaska,2013,55354300000.0,738057.0,Alaska,AK,75000.03387272256,11.225243844154646
818,04000,Arizona,2013,273481900000.00003,6563216.0,Arizona,AZ,41668.88610705484,10.637509992767031
819,05000,Arkansas,2013,110752400000.0,2954685.0,Arkansas,AR,37483.657310339346,10.531660311910262
820,06000,California,2013,2179229000000.0,38291358.0,California,CA,56911.771058106635,10.949257471445161
821,08000,Colorado,2013,286259100000.0,5263512.0,Colorado,CO,54385.56993885451,10.903854139179842
822,09000,Connecticut,2013,236050600000.0,3610314.0,Connecticut,CT,65382.290847832075,11.088006718633945
823,10000,Delaware,2013,60235800000.0,925599.0,Delaware,DE,65077.641613700966,11.083336322411155
824,11000,District of Columbia,2013,112332400000.0,644755.0,District of Columbia,DC,174224.93815480298,12.068102491333507
825,12000,Florida,2013,794842100000.0,19507621.0,Florida,FL,40745.20926975155,10.615093547825351
826,13000,Georgia,2013,454908900000.0,9980513.0,Georgia,GA,45579.71118318267,10.727217966298307
827,15000,Hawaii,2013,73063200000.0,1423171.0,Hawaii,HI,51338.31422928095,10.846192618461046
828,16000,Idaho,2013,60631200000.0,1618042.0,Idaho,ID,37471.95684660843,10.531348114779798
829,17000,Illinois,2013,726125000000.0,12960987.0,Illinois,IL,56023.89694550268,10.933533609863126
830,18000,Indiana,2013,307279100000.0,6581101.0,Indiana,IN,46691.13876234387,10.751309677522853
831,19000,Iowa,2013,158480800000.0,3102253.0,Iowa,IA,51085.71093331202,10.841260107603095
832,20000,Kansas,2013,141723400000.0,2901661.0,Kansas,KS,48842.16316103087,10.796349218010231
833,21000,Kentucky,2013,181505900000.0,4415821.0,Kentucky,KY,41103.54563737978,10.623849665312795
834,22000,Louisiana,2013,228452800000.0,4628228.0,Louisiana,LA,49360.74886544051,10.806910829968245
835,23000,Maine,2013,53239100000.0,1332596.0,Maine,ME,39951.41813422823,10.595419448292256
836,24000,Maryland,2013,334268900000.0,5962350.0,Maryland,MD,56063.280417956004,10.93423633920292
837,25000,Massachusetts,2013,444874000000.0,6756583.0,Massachusetts,MA,65843.04521975087,11.095029086100185
838,26000,Michigan,2013,428737600000.0,9947308.0,Michigan,MI,43100.867088864645,10.671298393960578
839,27000,Minnesota,2013,305486400000.0,5430428.0,Minnesota,MN,56254.57146287549,10.937642587215523
840,28000,Mississippi,2013,100331200000.0,2986574.0,Mississippi,MS,33594.078030546036,10.422105081326707
841,29000,Missouri,2013,274599300000.0,6044003.0,Missouri,MO,45433.34938781466,10.724001682379944
842,30000,Montana,2013,42968200000.0,1015933.0,Montana,MT,42294.324527306424,10.65240818410122
843,31000,Nebraska,2013,104680000000.0,1873369.0,Nebraska,NE,55877.939690472085,10.930924942441926
844,32000,Nevada,2013,129720900000.0,2770049.0,Nevada,NV,46829.82142193153,10.754275488844062
845,33000,New Hampshire,2013,69080300000.0,1331050.0,New Hampshire,NH,51899.10221253897,10.857056770594706
846,34000,New Jersey,2013,523725800000.0,8984801.0,New Jersey,NJ,58290.19474109666,10.973189171934626
847,35000,New Mexico,2013,86856600000.0,2096509.0,New Mexico,NM,41429.15675534901,10.631740181384925
848,36000,New York,2013,1329376300000.0,19892169.0,New York,NY,66829.12758281914,11.109894306145168
849,37000,North Carolina,2013,452056200000.0,9803434.0,North Carolina,NC,46112.025643259294,10.73882905490725
850,38000,North Dakota,2013,52892400000.0,727382.0,North Dakota,ND,72716.12440230856,11.194318432633406
851,39000,Ohio,2013,556210500000.0,11611630.0,Ohio,OH,47901.15599618658,10.776894916639877
852,40000,Oklahoma,2013,177698900000.0,3848112.0,Oklahoma,OK,46178.20375290532,10.740263185506373
853,41000,Oregon,2013,175933800000.0,3924064.0,Oregon,OR,44834.58985378424,10.710735215441646
854,42000,Pennsylvania,2013,655929200000.0,12846775.0,Pennsylvania,PA,51057.88806918468,10.84071532819279
855,44000,Rhode Island,2013,51910800000.0,1068168.0,Rhode Island,RI,48597.97335250635,10.79133710845338
856,45000,South Carolina,2013,180881600000.0,4740306.0,South Carolina,SC,38158.211727259804,10.54949626197095
857,46000,South Dakota,2013,44147400000.0,841206.0,South Dakota,SD,52481.080734088915,10.8682080166622
858,47000,Tennessee,2013,289794600000.0,6507640.0,Tennessee,TN,44531.44304233178,10.703950803861462
859,48000,Texas,2013,1484700100000.0,26438164.0,Texas,TX,56157.45858903061,10.935914784631416
860,49000,Utah,2013,133112900000.0,2908068.0,Utah,UT,45773.65453627632,10.731463976129326
861,50000,Vermont,2013,28681500000.0,632824.0,Vermont,VT,45323.02820373437,10.72157053117392
862,51000,Virginia,2013,449063800000.0,8269638.0,Virginia,VA,54302.71554812919,10.902329514766024
863,53000,Washington,2013,410873900000.0,6974173.0,Washington,WA,58913.637502252954,10.983827879380026
864,54000,West Virginia,2013,70550100000.0,1856642.0,West Virginia,WV,37998.76335879507,10.545308894989379
865,55000,Wisconsin,2013,278015000000.0,5757204.0,Wisconsin,WI,48289.93379425151,10.784978407863365
866,56000,Wyoming,2013,38849600000.0,580930.0,Wyoming,WY,66874.83862083212,11.11057807104896
867,01000,Alabama,2014,189886300000.0,4886793.0,Alabama,AL,38857.03773415407,10.567644490848126
868,02000,Alaska,2014,54188200000.0,737638.0,Alaska,AK,73461.77935518506,11.204520541176484
869,04000,Arizona,2014,276948900000.0,6638196.0,Arizona,AZ,41720.5065954666,10.638748051789467
870,05000,Arkansas,2014,111734500000.0,2961191.0,Arkansas,AR,37732.95947475188,10.53828924812109
871,06000,California,2014,2256054700000.0,38636290.0,California,CA,58392.11528850208,10.97493614751817
872,08000,Colorado,2014,298655300000.0,5342996.0,Colorado,CO,55896.59808841332,10.931258800196748
873,09000,Connecticut,2014,235780900000.0,3614695.0,Connecticut,CT,65228.435594151095,11.085650781582896
874,10000,Delaware,2014,64940100000.0,935160.0,Delaware,DE,69442.7691518029,11.148258226877287
875,11000,District of Columbia,2014,114553600000.0,654557.0,District of Columbia,DC,175009.35747383346,12.072594722755161
876,12000,Florida,2014,817233500000.0,19795405.0,Florida,FL,41283.99999898967,10.628230294661352
877,13000,Georgia,2014,470009700000.0,10077700.0,Georgia,GA,46638.58816991973,10.750183549766884
878,15000,Hawaii,2014,73512400000.0,1434212.0,Hawaii,HI,51256.299626554515,10.844593808989194
879,16000,Idaho,2014,62454000000.0,1640181.0,Idaho,ID,38077.504860744026,10.54737896314362
880,17000,Illinois,2014,741194000000.0,12970348.0,Illinois,IL,57145.267035240686,10.953351849262257
881,18000,Indiana,2014,316783100000.0,6609839.0,Indiana,IN,47925.99335626783,10.777413295007705
882,19000,Iowa,2014,166619200000.0,3121583.0,Iowa,IA,53376.50800891727,10.885126003226283
883,20000,Kansas,2014,145344100000.0,2911506.0,Kansas,KS,49920.59092442193,10.818188840401572
884,21000,Kentucky,2014,181471800000.0,4428679.0,Kentucky,KY,40976.5078932115,10.620754203257343
885,22000,Louisiana,2014,235355100000.0,4648811.0,Louisiana,LA,50626.94525546425,10.83223922846992
886,23000,Maine,2014,54037900000.0,1336530.0,Maine,ME,40431.4905015226,10.607364228181408
887,24000,Maryland,2014,339604600000.0,6008975.0,Maryland,MD,56516.22780923535,10.94228309375795
888,25000,Massachusetts,2014,451568900000.0,6819480.0,Massachusetts,MA,66217.49752180518,11.100700020018772
889,26000,Michigan,2014,434313200000.0,9974630.0,Michigan,MI,43541.78550983846,10.681476342441936
890,27000,Minnesota,2014,314091300000.0,5473353.0,Minnesota,MN,57385.53679983732,10.957547578429077
891,28000,Mississippi,2014,100283600000.0,2987621.0,Mississippi,MS,33566.37270925596,10.42128003257982
892,29000,Missouri,2014,276080700000.0,6060459.0,Missouri,MO,45554.4208780226,10.726662953478472
893,30000,Montana,2014,43829100000.0,1024998.0,Montana,MT,42760.180995475115,10.663362597952172
894,31000,Nebraska,2014,107936800000.0,1889916.0,Nebraska,NE,57111.95629858682,10.95276876599407
895,32000,Nevada,2014,130897400000.0,2809771.0,Nevada,NV,46586.501177498096,10.749066103847417
896,33000,New Hampshire,2014,70213700000.0,1339224.0,New Hampshire,NH,52428.64524530624,10.867208385929024
897,34000,New Jersey,2014,522166400000.0,9033845.0,New Jersey,NJ,57801.12454884935,10.964763510333652
898,35000,New Mexico,2014,88991200000.0,2095037.0,New Mexico,NM,42477.14956824152,10.656721553105191
899,36000,New York,2014,1353410400000.0,20002008.0,New York,NY,67663.7265618532,11.122305518587014
900,37000,North Carolina,2014,462253100000.0,9880220.0,North Carolina,NC,46785.709225098224,10.753333076836284
901,38000,North Dakota,2014,57790000000.0,744395.0,North Dakota,ND,77633.51446476669,11.259754500367338
902,39000,Ohio,2014,574177900000.0,11648446.0,Ohio,OH,49292.23177065851,10.805521777040356
903,40000,Oklahoma,2014,189360000000.0,3871583.0,Oklahoma,OK,48910.226127142305,10.797741776854188
904,41000,Oregon,2014,181220600000.0,3965387.0,Oregon,OR,45700.60879303836,10.729866898304252
905,42000,Pennsylvania,2014,669643100000.0,12880463.0,Pennsylvania,PA,51989.05505182539,10.858788495637
906,44000,Rhode Island,2014,52293400000.0,1073041.0,Rhode Island,RI,48733.83216484738,10.7941287735181
907,45000,South Carolina,2014,185986900000.0,4792246.0,South Carolina,SC,38809.96509778505,10.566432325052705
908,46000,South Dakota,2014,44846500000.0,847634.0,South Dakota,SD,52907.858816423126,10.876307166669237
909,47000,Tennessee,2014,294130100000.0,6558710.0,Tennessee,TN,44845.72423540605,10.710983528168738
910,48000,Texas,2014,1529617100000.0,26907878.0,Texas,TX,56846.44103113594,10.948108894424603
911,49000,Utah,2014,136993700000.00002,2950652.0,Utah,UT,46428.280935874514,10.745664055471208
912,50000,Vermont,2014,28912200000.0,633827.0,Vermont,VT,45615.28619008026,10.727998162794318
913,51000,Virginia,2014,447678100000.0,8333578.0,Virginia,VA,53719.794786825056,10.891536830578222
914,53000,Washington,2014,424467600000.0,7068026.0,Washington,WA,60054.61779569006,11.003009723730392
915,54000,West Virginia,2014,70532500000.0,1853014.0,West Virginia,WV,38063.662767793445,10.54701537289319
916,55000,Wisconsin,2014,283981100000.0,5778371.0,Wisconsin,WI,49145.52907731262,10.802541156581455
917,56000,Wyoming,2014,39559400000.0,580949.0,Wyoming,WY,68094.44546767445,11.128650924459722
918,01000,Alabama,2015,191335200000.0,4908162.0,Alabama,AL,38983.06535114367,10.570882609044666
919,02000,Alaska,2015,54740800000.0,739127.0,Alaska,AK,74061.42652074677,11.212650115971902
920,04000,Arizona,2015,282577000000.0,6714328.0,Arizona,AZ,42085.67112002869,10.647462608293594
921,05000,Arkansas,2015,112351000000.0,2970352.0,Arkansas,AR,37824.1366679774,10.540702714020066
922,06000,California,2015,2357452900000.0,38966055.0,California,CA,60500.168672450935,11.010401431989441
923,08000,Colorado,2015,312409700000.0,5442196.0,Colorado,CO,57405.080596141706,10.957888090518594
924,09000,Connecticut,2015,242706500000.0,3611995.0,Connecticut,CT,67194.58360269049,11.115347922112354
925,10000,Delaware,2015,66793500000.0,944596.0,Delaware,DE,70711.18234673871,11.16635900552678
926,11000,District of Columbia,2015,116808400000.0,665633.0,District of Columbia,DC,175484.68901031048,12.07530707597575
927,12000,Florida,2015,852242400000.0,20145580.0,Florida,FL,42304.18781688093,10.65264136289706
928,13000,Georgia,2015,489182300000.0,10191467.0,Georgia,GA,47999.203647521994,10.778939699075776
929,15000,Hawaii,2015,75869500000.0,1446479.0,Hawaii,HI,52451.15898675335,10.867637710563214
930,16000,Idaho,2015,63081200000.0,1662421.0,Idaho,ID,37945.38206627563,10.543903090736475
931,17000,Illinois,2015,751754900000.0,12964764.0,Illinois,IL,57984.46466129272,10.967930402982793
932,18000,Indiana,2015,313751200000.0,6628556.0,Indiana,IN,47333.26534466934,10.764968611534032
933,19000,Iowa,2015,171126500000.0,3136111.0,Iowa,IA,54566.467832292925,10.90717483080469
934,20000,Kansas,2015,148810500000.0,2922671.0,Kansas,KS,50915.925877390924,10.837931039207016
935,21000,Kentucky,2015,182916000000.0,4443606.0,Kentucky,KY,41163.865563238505,10.625316101068774
936,22000,Louisiana,2015,233016000000.0,4670563.0,Louisiana,LA,49890.34512541636,10.817582778558483
937,23000,Maine,2015,54425800000.0,1335653.0,Maine,ME,40748.45787041994,10.615173274282242
938,24000,Maryland,2015,348151800000.0,6049289.0,Maryland,MD,57552.515675809176,10.960453126067094
939,25000,Massachusetts,2015,468060900000.0,6865334.0,Massachusetts,MA,68177.44045664785,11.129869004016957
940,26000,Michigan,2015,443831200000.0,9987137.0,Michigan,MI,44440.28353671327,10.701901623947283
941,27000,Minnesota,2015,318913200000.0,5509714.0,Minnesota,MN,57881.98806689421,10.96616152823595
942,28000,Mississippi,2015,100482400000.0,2984959.0,Mississippi,MS,33662.90793273877,10.424151855360243
943,29000,Missouri,2015,279020800000.0,6077057.0,Missouri,MO,45913.80334263773,10.734521077258632
944,30000,Montana,2015,45395700000.0,1034413.0,Montana,MT,43885.46934348273,10.689338549818812
945,31000,Nebraska,2015,111401500000.0,1904449.0,Nebraska,NE,58495.396831314465,10.976703343479794
946,32000,Nevada,2015,136347400000.0,2857017.0,Nevada,NV,47723.69222864267,10.773183245989955
947,33000,New Hampshire,2015,72042400000.0,1343633.0,New Hampshire,NH,53617.61731067933,10.889632974224462
948,34000,New Jersey,2015,529953699999.99994,9076577.0,New Jersey,NJ,58386.95578740752,10.974847784063137
949,35000,New Mexico,2015,89701300000.0,2096003.0,New Mexico,NM,42796.36050139241,10.664208342940011
950,36000,New York,2015,1373643000000.0,20088855.0,New York,NY,68378.36203208196,11.132811709002942
951,37000,North Carolina,2015,475096600000.0,9966060.0,North Carolina,NC,47671.456924802784,10.772088110450591
952,38000,North Dakota,2015,56542400000.0,762693.0,North Dakota,ND,74135.20249956404,11.213645765945854
953,39000,Ohio,2015,578852400000.0,11674128.0,Ohio,OH,49584.20877345186,10.811427690519066
954,40000,Oklahoma,2015,197071900000.0,3901051.0,Oklahoma,OK,50517.64255325039,10.830077911742439
955,41000,Oregon,2015,189946500000.0,4018466.0,Oregon,OR,47268.41038346473,10.7635974947781
956,42000,Pennsylvania,2015,682466100000.0,12898688.0,Pennsylvania,PA,52909.730043861826,10.876342533709048
957,44000,Rhode Island,2015,52819100000.0,1077348.0,Rhode Island,RI,49026.96250422333,10.800125680946122
958,45000,South Carolina,2015,192019900000.0,4852678.0,South Carolina,SC,39569.88285643515,10.585823573961521
959,46000,South Dakota,2015,45664500000.0,852134.0,South Dakota,SD,53588.402762945734,10.889087957285362
960,47000,Tennessee,2015,304484200000.0,6612901.0,Tennessee,TN,46043.96769284766,10.737352038376459
961,48000,Texas,2015,1605901700000.0,27399070.0,Texas,TX,58611.540464694604,10.978686892433291
962,49000,Utah,2015,141720500000.0,2999092.0,Utah,UT,47254.46901928984,10.763302510868087
963,50000,Vermont,2015,29119000000.0,635874.0,Vermont,VT,45793.663524534735,10.731901009538204
964,51000,Virginia,2015,455162400000.0,8389864.0,Virginia,VA,54251.46343254193,10.901385246753927
965,53000,Washington,2015,441952100000.0,7180454.0,Washington,WA,61549.32543262585,11.02759417188765
966,54000,West Virginia,2015,70663000000.0,1846341.0,West Virginia,WV,38271.91185160271,10.55247153409911
967,55000,Wisconsin,2015,289077000000.0,5794088.0,Wisconsin,WI,49891.71721244137,10.817610280235497
968,56000,Wyoming,2015,40418200000.0,583645.0,Wyoming,WY,69251.34285396089,11.145497815254512
969,01000,Alabama,2016,194283800000.0,4930595.0,Alabama,AL,39403.72308007452,10.581615585239843
970,02000,Alaska,2016,54246600000.0,743410.0,Alaska,AK,72969.96273926905,11.197803166128715
971,04000,Arizona,2016,291275200000.0,6801591.0,Arizona,AZ,42824.56854580053,10.6648672483208
972,05000,Arkansas,2016,112798100000.0,2980602.0,Arkansas,AR,37844.06640000913,10.541229480394435
973,06000,California,2016,2427894600000.0,39223210.0,California,CA,61899.43658359425,11.033266356589168
974,08000,Colorado,2016,318953400000.0,5529161.0,Colorado,CO,57685.67780898404,10.962764203469769
975,09000,Connecticut,2016,243286700000.0,3607688.0,Connecticut,CT,67435.62636236836,11.118928738294688
976,10000,Delaware,2016,63001300000.0,953030.0,Delaware,DE,66106.3135473175,11.099019536366512
977,11000,District of Columbia,2016,119644300000.0,673833.0,District of Columbia,DC,177557.79250942,12.08705142650653
978,12000,Florida,2016,881539200000.0,20537931.0,Florida,FL,42922.49302035342,10.667151280340914
979,13000,Georgia,2016,506816200000.0,10318225.0,Georgia,GA,49118.54509859981,10.801991943054183
980,15000,Hawaii,2016,77303900000.0,1457008.0,Hawaii,HI,53056.60641533883,10.879114668151807
981,16000,Idaho,2016,65479000000.0,1696089.0,Idaho,ID,38605.87504547226,10.56115974712176
982,17000,Illinois,2016,749333500000.0,12946698.0,Illinois,IL,57878.348595139854,10.966098648810052
983,18000,Indiana,2016,319601500000.0,6658366.0,Indiana,IN,47999.98978728415,10.778956077125091
984,19000,Iowa,2016,170389100000.0,3149432.0,Iowa,IA,54101.533228848886,10.89861780507714
985,20000,Kansas,2016,153695300000.0,2927230.0,Kansas,KS,52505.37197282072,10.868670766636868
986,21000,Kentucky,2016,184115000000.0,4457599.0,Kentucky,KY,41303.62556165326,10.628705561092605
987,22000,Louisiana,2016,228428500000.0,4685605.0,Louisiana,LA,48751.12178683436,10.794483487173231
988,23000,Maine,2016,55565400000.0,1340177.0,Maine,ME,41461.23982130719,10.632514289578042
989,24000,Maryland,2016,360082000000.0,6079669.0,Maryland,MD,59227.23753546451,10.989136808566002
990,25000,Massachusetts,2016,475349000000.0,6908516.0,Massachusetts,MA,68806.23856121923,11.139049696572453
991,26000,Michigan,2016,452325200000.0,10016980.0,Michigan,MI,45155.84537455401,10.717875016125287
992,27000,Minnesota,2016,324030300000.0,5556226.0,Minnesota,MN,58318.416133541,10.97367320810972
993,28000,Mississippi,2016,101255300000.0,2984317.0,Mississippi,MS,33929.136884586995,10.43202941933468
994,29000,Missouri,2016,279109200000.0,6093349.0,Missouri,MO,45805.54962468094,10.732160533606244
995,30000,Montana,2016,44436800000.0,1045648.0,Montana,MT,42496.901442933,10.657186445029541
996,31000,Nebraska,2016,112611500000.0,1921360.0,Nebraska,NE,58610.30728234167,10.978665852288017
997,32000,Nevada,2016,140081200000.0,2905604.0,Nevada,NV,48210.699049147785,10.783336247380578
998,33000,New Hampshire,2016,73572200000.0,1351059.0,New Hampshire,NH,54455.20883988042,10.905133786593433
999,34000,New Jersey,2016,535055300000.00006,9119862.0,New Jersey,NJ,58669.23205636226,10.979670712629575
1000,35000,New Mexico,2016,89151400000.0,2099630.0,New Mexico,NM,42460.52875982911,10.656330188308043
1001,36000,New York,2016,1403230500000.0,20150838.0,New York,NY,69636.33472712152,11.151041760778497
1002,37000,North Carolina,2016,482968900000.0,10076064.0,North Carolina,NC,47932.297770240446,10.777544831130612
1003,38000,North Dakota,2016,52974600000.0,764650.0,North Dakota,ND,69279.53965866736,11.14590489856452
1004,39000,Ohio,2016,583946400000.0,11701886.0,Ohio,OH,49901.90470151564,10.817814451382194
1005,40000,Oklahoma,2016,193025100000.0,3916821.0,Oklahoma,OK,49281.062371755055,10.80529515584344
1006,41000,Oregon,2016,198079300000.0,4093179.0,Oregon,OR,48392.53304094446,10.78710080478941
1007,42000,Pennsylvania,2016,688359400000.0,12918191.0,Pennsylvania,PA,53286.05220343932,10.883429891170035
1008,44000,Rhode Island,2016,52902600000.0,1082251.0,Rhode Island,RI,48882.00611503246,10.797164634636525
1009,45000,South Carolina,2016,198005700000.0,4910768.0,South Carolina,SC,40320.7196919097,10.604620752087678
1010,46000,South Dakota,2016,46076000000.0,860650.0,South Dakota,SD,53536.28071806193,10.88811484731102
1011,47000,Tennessee,2016,310143200000.0,6672356.0,Tennessee,TN,46481.81242127968,10.746816384338706
1012,48000,Texas,2016,1619954200000.0,27830020.0,Texas,TX,58208.87660159784,10.971793141017498
1013,49000,Utah,2016,147962300000.0,3063043.0,Utah,UT,48305.655519690714,10.785303924290973
1014,50000,Vermont,2016,29408100000.0,636342.0,Vermont,VT,46214.29985762373,10.741044549905958
1015,51000,Virginia,2016,459965800000.0,8444688.0,Virginia,VA,54468.06323691296,10.905369813235804
1016,53000,Washington,2016,458263800000.0,7315935.0,Washington,WA,62639.12951659631,11.045145433962064
1017,54000,West Virginia,2016,70011400000.0,1835998.0,West Virginia,WV,38132.61234489362,10.548825162041481
1018,55000,Wisconsin,2016,291920300000.0,5812379.0,Wisconsin,WI,50223.89283286585,10.824246145296124
1019,56000,Wyoming,2016,38188700000.0,581983.0,Wyoming,WY,65618.2397080327,11.091608980614787
1020,01000,Alabama,2017,196974900000.0,4952202.0,Alabama,AL,39775.21514671655,10.590999262285427
1021,02000,Alaska,2017,54278700000.0,741949.0,Alaska,AK,73156.91509793799,11.200361935103167
1022,04000,Arizona,2017,303606100000.0,6879830.0,Arizona,AZ,44129.88402329709,10.694892474190732
1023,05000,Arkansas,2017,113850200000.0,2990801.0,Arkansas,AR,38066.79214029954,10.547097583685485
1024,06000,California,2017,2538204000000.0,39424071.0,California,CA,64382.0877859113,11.072590733434028
1025,08000,Colorado,2017,329913300000.0,5600169.0,Colorado,CO,58911.31142649445,10.983788395793912
1026,09000,Connecticut,2017,247035900000.0,3607615.0,Connecticut,CT,68476.23707075173,11.13424205998856
1027,10000,Delaware,2017,60357500000.0,961499.0,Delaware,DE,62774.376260401725,11.047302247861754
1028,11000,District of Columbia,2017,120759400000.0,680945.0,District of Columbia,DC,177340.901247531,12.08582915495295
1029,12000,Florida,2017,912687400000.0,20871785.0,Florida,FL,43728.286775663895,10.685750466316485
1030,13000,Georgia,2017,523805300000.0,10428498.0,Georgia,GA,50228.25914144108,10.824333078397949
1031,15000,Hawaii,2017,78947400000.0,1458361.0,Hawaii,HI,54134.332994368335,10.899223884515834
1032,16000,Idaho,2017,66941000000.0,1734030.0,Idaho,ID,38604.29173659049,10.561118734158105
1033,17000,Illinois,2017,753027000000.0,12924504.0,Illinois,IL,58263.51247212272,10.972731318296539
1034,18000,Indiana,2017,324997600000.0,6685900.0,Indiana,IN,48609.40187558893,10.791572245408954
1035,19000,Iowa,2017,170887500000.0,3162621.0,Iowa,IA,54033.505753613856,10.897359610048973
1036,20000,Kansas,2017,155514700000.0,2927419.0,Kansas,KS,53123.48522708912,10.880374392447765
1037,21000,Kentucky,2017,185920600000.0,4475723.0,Kentucky,KY,41539.79144821965,10.634407076912437
1038,22000,Louisiana,2017,233351700000.0,4678606.0,Louisiana,LA,49876.33068482364,10.817301834233715
1039,23000,Maine,2017,56469400000.0,1344851.0,Maine,ME,41989.335621567,10.645170951251732
1040,24000,Maryland,2017,366204400000.0,6112835.0,Maryland,MD,59907.45701462578,11.000556267417371
1041,25000,Massachusetts,2017,482808400000.0,6958374.0,Massachusetts,MA,69385.23281444774,11.147429340199752
1042,26000,Michigan,2017,457614000000.0,10049868.0,Michigan,MI,45534.32940611757,10.726221812894849
1043,27000,Minnesota,2017,327483200000.0,5605384.0,Minnesota,MN,58422.97334134468,10.975464470595647
1044,28000,Mississippi,2017,101245300000.0,2983393.0,Mississippi,MS,33936.293341172284,10.432240320719613
1045,29000,Missouri,2017,281253300000.0,6113669.0,Missouri,MO,46004.0116663169,10.736483881805974
1046,30000,Montana,2017,45974300000.0,1057982.0,Montana,MT,43454.70905932237,10.67947450363162
1047,31000,Nebraska,2017,114143900000.0,1934360.0,Nebraska,NE,59008.61266775574,10.985438689653778
1048,32000,Nevada,2017,145485500000.0,2955631.0,Nevada,NV,49223.160807286156,10.804119539828838
1049,33000,New Hampshire,2017,73972700000.0,1358984.0,New Hampshire,NH,54432.355347818666,10.904714023463129
1050,34000,New Jersey,2017,537578500000.0,9174898.0,New Jersey,NJ,58592.31350582862,10.978358798119205
1051,35000,New Mexico,2017,88962900000.0,2101053.0,New Mexico,NM,42342.05419853759,10.65353606024643
1052,36000,New York,2017,1419112100000.0,20190489.0,New York,NY,70286.167908068,11.160330300374882
1053,37000,North Carolina,2017,495221300000.0,10175266.0,North Carolina,NC,48669.125701480436,10.792800138858473
1054,38000,North Dakota,2017,54187100000.0,766673.0,North Dakota,ND,70678.24222321641,11.165893056616973
1055,39000,Ohio,2017,593636000000.0,11737605.0,Ohio,OH,50575.564606237815,10.831223825715359
1056,40000,Oklahoma,2017,194017200000.0,3920455.0,Oklahoma,OK,49488.43947960122,10.809494375414056
1057,41000,Oregon,2017,205524000000.0,4147186.0,Oregon,OR,49557.458961329445,10.810888062461908
1058,42000,Pennsylvania,2017,694866600000.0,12945337.0,Pennsylvania,PA,53676.980367525386,10.890739517595476
1059,44000,Rhode Island,2017,52691800000.0,1084914.0,Rhode Island,RI,48567.720575087056,10.790714403521752
1060,45000,South Carolina,2017,202512400000.0,4965753.0,South Carolina,SC,40781.81093582383,10.615991450592778
1061,46000,South Dakota,2017,45775800000.0,870163.0,South Dakota,SD,52606.00600117449,10.870585574739307
1062,47000,Tennessee,2017,318963900000.0,6739437.0,Tennessee,TN,47327.97413196384,10.764856818940986
1063,48000,Texas,2017,1659453300000.0,28192251.0,Texas,TX,58862.036238255685,10.982951615790778
1064,49000,Utah,2017,154758300000.0,3125784.0,Utah,UT,49510.23487227524,10.809934692280295
1065,50000,Vermont,2017,29490600000.0,639061.0,Vermont,VT,46146.768461852625,10.73958221498424
1066,51000,Virginia,2017,467362000000.0,8502578.0,Virginia,VA,54967.09350975669,10.914489985339241
1067,53000,Washington,2017,482007000000.0,7446807.0,Washington,WA,64726.6674159811,11.077928565832622
1068,54000,West Virginia,2017,71425600000.0,1822785.0,West Virginia,WV,39184.8736960201,10.57604607620807
1069,55000,Wisconsin,2017,291922700000.0,5836461.0,Wisconsin,WI,50017.073702711285,10.820119700175512
1070,56000,Wyoming,2017,37521600000.0,576248.0,Wyoming,WY,65113.631630825614,11.083889201527313
1071,01000,Alabama,2018,200372600000.0,4976395.0,Alabama,AL,40264.60922012822,10.603228178982704
1072,02000,Alaska,2018,53327000000.0,737717.0,Alaska,AK,72286.527218432,11.188393045255843
1073,04000,Arizona,2018,314827500000.0,6969944.0,Arizona,AZ,45169.30121676731,10.718172958455206
1074,05000,Arkansas,2018,115885200000.0,2997271.0,Arkansas,AR,38663.57096171818,10.562653116880437
1075,06000,California,2018,2644061200000.0,39535906.0,California,CA,66877.4657649176,11.110617354769683
1076,08000,Colorado,2018,342733200000.0,5677250.0,Colorado,CO,60369.580342595444,11.008240620343344
1077,09000,Connecticut,2018,249074800000.0,3611318.0,Connecticut,CT,68970.60851467524,11.141435729275718
1078,10000,Delaware,2018,61425100000.0,971072.0,Delaware,DE,63254.93887167996,11.054928488469043
1079,11000,District of Columbia,2018,123680500000.0,685632.0,District of Columbia,DC,180389.04251843554,12.102871144845937
1080,12000,Florida,2018,941626700000.0,21133562.0,Florida,FL,44555.986350053056,10.704501797610178
1081,13000,Georgia,2018,538604600000.0,10532566.0,Georgia,GA,51137.07333996293,10.842265018814198
1082,15000,Hawaii,2018,79845300000.0,1460183.0,Hawaii,HI,54681.70770376042,10.90928452121635
1083,16000,Idaho,2018,70857300000.0,1768643.0,Idaho,ID,40063.087915424425,10.598210688511342
1084,17000,Illinois,2018,771695500000.0,12888646.0,Illinois,IL,59874.05504038205,10.999998552382113
1085,18000,Indiana,2018,336327100000.0,6725753.0,Indiana,IN,50005.86551424056,10.81989558781478
1086,19000,Iowa,2018,173547700000.0,3171441.0,Iowa,IA,54722.03329653618,10.910021709803017
1087,20000,Kansas,2018,158734400000.0,2931572.0,Kansas,KS,54146.512519562886,10.899448846284244
1088,21000,Kentucky,2018,187926600000.0,4487233.0,Kentucky,KY,41880.28569053579,10.642570486607237
1089,22000,Louisiana,2018,237298300000.0,4670052.0,Louisiana,LA,50812.77467574237,10.835903071948222
